DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/01/2018,0:00,BRONX,10454,40.80321,-73.91892,"(40.80321, -73.91892)",BRUCKNER BOULEVARD              ,SAINT ANNS PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3819077,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/01/2018,0:00,BROOKLYN,11230,40.62418,-73.97048,"(40.62418, -73.97048)",OCEAN PARKWAY                   ,AVENUE J,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3822296,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,0:00,BROOKLYN,11230,40.62322,-73.96102,"(40.62322, -73.96102)",,,1095      EAST 15 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3821055,TAXI,,,,
01/01/2018,0:00,BROOKLYN,11239,40.65306,-73.88202,"(40.65306, -73.88202)",,,225       VANDALIA AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3820851,PASSENGER VEHICLE,,,,
01/01/2018,0:00,QUEENS,11419,40.68297,-73.82824,"(40.68297, -73.82824)",107 AVENUE                      ,113 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3819067,PASSENGER VEHICLE,,,,
01/01/2018,0:00,STATEN ISLAND,10312,40.561512,-74.171844,"(40.561512, -74.171844)",DRUMGOOLE ROAD WEST             ,ARTHUR KILL ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3822213,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,0:00,,,40.655743,-73.99927,"(40.655743, -73.99927)",31 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3819251,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,0:00,,,40.828064,-73.91609,"(40.828064, -73.91609)",COLLEGE AVENUE                  ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3821227,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,0:00,,,40.81821,-73.96144,"(40.81821, -73.96144)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3820154,PASSENGER VEHICLE,,,,
01/01/2018,0:00,BROOKLYN,11234,40.62877,-73.91825,"(40.62877, -73.91825)",RALPH AVENUE                    ,AVENUE J,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,3820945,PASSENGER VEHICLE,BICYCLE,,,
01/01/2018,0:00,MANHATTAN,10016,40.743126,-73.981674,"(40.743126, -73.981674)",,,135       EAST 29 STREET                ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3820090,PASSENGER VEHICLE,TAXI,,,
01/01/2018,0:00,,,40.620914,-73.9753,"(40.620914, -73.9753)",BAY PARKWAY                     ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3822515,PASSENGER VEHICLE,PASSENGER VEHICLE,BU,,
01/01/2018,0:01,,,40.730564,-73.890564,"(40.730564, -73.890564)",53 ROAD                         ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3820775,TAXI,,,,
01/01/2018,0:01,,,40.730137,-73.92693,"(40.730137, -73.92693)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3819376,PASSENGER VEHICLE,,,,
01/01/2018,0:05,BROOKLYN,11211,40.71846,-73.95281,"(40.71846, -73.95281)",ROEBLING STREET                 ,NORTH 11 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3818641,PASSENGER VEHICLE,,,,
01/01/2018,0:10,MANHATTAN,10012,40.726593,-73.995964,"(40.726593, -73.995964)",,,75        BLEECKER STREET               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3820562,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,0:10,,,40.601406,-74.131256,"(40.601406, -74.131256)",BRADLEY AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3819344,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,0:15,BROOKLYN,11236,40.645176,-73.90622,"(40.645176, -73.90622)",,,9408      FARRAGUT ROAD                 ,0,0,0,0,0,0,0,0,,,,,,3824618,,,,,
01/01/2018,0:25,BROOKLYN,11220,40.63939,-74.00692,"(40.63939, -74.00692)",,,764       54 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3819736,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,0:27,QUEENS,11419,40.689133,-73.82086,"(40.689133, -73.82086)",124 STREET                      ,103 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3821878,PASSENGER VEHICLE,TAXI,,,
01/01/2018,0:30,BROOKLYN,11211,40.716805,-73.9546,"(40.716805, -73.9546)",ROEBLING STREET                 ,NORTH 8 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3818640,TAXI,SPORT UTILITY / STATION WAGON,,,
01/01/2018,0:41,,,40.852642,-73.908424,"(40.852642, -73.908424)",JEROME AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3819731,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,0:47,QUEENS,11433,40.70269,-73.78145,"(40.70269, -73.78145)",,,173-61    106 AVENUE                    ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3819950,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,0:48,BROOKLYN,11203,40.63926,-73.93777,"(40.63926, -73.93777)",ALBANY AVENUE                   ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,Traffic Control Device Improper/Non-Working,,,,3821048,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,0:50,BROOKLYN,11206,40.69732,-73.951866,"(40.69732, -73.951866)",,,584       PARK AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3819727,PASSENGER VEHICLE,,,,
01/01/2018,0:50,,,40.8479,-73.919685,"(40.8479, -73.919685)",UNIVERSITY AVENUE               ,WEST 175 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3818879,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,0:51,,,40.75837,-201.23706,"(40.75837, -201.23706)",QUEENSBORO BRIDGE UPPER ROADWAY ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3827479,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2018,0:54,BROOKLYN,11213,40.66648,-73.93778,"(40.66648, -73.93778)",,,1497      CARROLL STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3820629,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,0:55,,,40.63552,-74.0167,"(40.63552, -74.0167)",6 AVENUE                        ,65 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3819035,PASSENGER VEHICLE,,,,
01/01/2018,0:55,MANHATTAN,10011,,,,14 STREET                       ,7 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3819967,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,0:58,QUEENS,11411,40.69316,-73.7338,"(40.69316, -73.7338)",,,227-11    LINDEN BOULEVARD              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3819961,PASSENGER VEHICLE,,,,
01/01/2018,0:59,BRONX,10459,40.821003,-73.89787,"(40.821003, -73.89787)",EAST 163 STREET                 ,ROGERS PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3819258,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,10:00,QUEENS,11354,40.76354,-73.82355,"(40.76354, -73.82355)",,,143-51    37 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3820451,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,10:00,,,40.827595,-73.85004,"(40.827595, -73.85004)",BRUCKNER BOULEVARD              ,CASTLE HILL AVENUE,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,Unspecified,Unspecified,,3818891,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/01/2018,10:07,,,40.62464,-74.14167,"(40.62464, -74.14167)",FOREST AVENUE                   ,DECKER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3821662,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,10:09,QUEENS,11362,40.75197,-73.74088,"(40.75197, -73.74088)",66 AVENUE                       ,DOUGLASTON PARKWAY,,1,0,0,0,0,0,1,0,Fell Asleep,,,,,3818800,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,10:15,BROOKLYN,11213,,,,ST. MARKS AVE                   ,SCHENECTADY AVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3821392,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,10:15,,,40.665276,-73.82955,"(40.665276, -73.82955)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3818793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,10:30,BROOKLYN,11204,40.612328,-73.9758,"(40.612328, -73.9758)",24 AVENUE                       ,63 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3824531,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,10:30,,,40.628117,-73.956856,"(40.628117, -73.956856)",OCEAN AVENUE                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3821118,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,10:33,MANHATTAN,10038,40.713444,-73.99854,"(40.713444, -73.99854)",PARK ROW                        ,WORTH STREET,,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,,,,,3818849,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,10:35,QUEENS,11435,40.70058,-73.80775,"(40.70058, -73.80775)",SUTPHIN BOULEVARD               ,ARCHER AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3818882,BU,,,,
01/01/2018,10:40,BROOKLYN,11226,40.64043,-73.95624,"(40.64043, -73.95624)",DITMAS AVENUE                   ,EAST 23 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3824034,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,10:45,,,40.59423,-73.908325,"(40.59423, -73.908325)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3820946,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/01/2018,10:50,,,40.69892,-73.84385,"(40.69892, -73.84385)",105 STREET                      ,,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,Unspecified,,,3824964,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2018,10:58,BRONX,10451,40.825573,-73.918465,"(40.825573, -73.918465)",EAST 161 STREET                 ,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3821226,SPORT UTILITY / STATION WAGON,TAXI,,,
01/01/2018,11:00,BRONX,10458,40.8617,-73.89139,"(40.8617, -73.89139)",WEBSTER AVENUE                  ,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3821610,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,11:00,,,40.762234,-73.98987,"(40.762234, -73.98987)",9 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3818998,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,11:00,BROOKLYN,11203,40.655334,-73.93077,"(40.655334, -73.93077)",UTICA AVENUE                    ,LENOX ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3821034,SPORT UTILITY / STATION WAGON,BU,,,
01/01/2018,11:02,BROOKLYN,11235,40.5919,-73.95788,"(40.5919, -73.95788)",,,1230      AVENUE X                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821134,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,11:05,,,40.666187,-73.79176,"(40.666187, -73.79176)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3821339,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,11:10,QUEENS,11385,40.70555,-73.8872,"(40.70555, -73.8872)",,,69-33     67 PLACE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3820681,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,PASSENGER VEHICLE,,
01/01/2018,11:20,QUEENS,11361,40.757706,-73.76385,"(40.757706, -73.76385)",217 STREET                      ,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3818802,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,11:25,MANHATTAN,10010,40.739864,-73.989586,"(40.739864, -73.989586)",EAST 21 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,3821212,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,11:45,BROOKLYN,11205,40.693504,-73.96521,"(40.693504, -73.96521)",,,497       MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3822136,Fire,SPORT UTILITY / STATION WAGON,,,
01/01/2018,11:45,MANHATTAN,10022,40.757404,-73.96872,"(40.757404, -73.96872)",,,222       EAST 53 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3818660,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,11:45,QUEENS,11429,40.711628,-73.729385,"(40.711628, -73.729385)",225 STREET                      ,HEMPSTEAD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821156,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,11:50,MANHATTAN,10017,40.752117,-73.977684,"(40.752117, -73.977684)",EAST 42 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3819071,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,11:50,,,40.5744,-74.099304,"(40.5744, -74.099304)",LINCOLN AVENUE                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3819167,PASSENGER VEHICLE,,,,
01/01/2018,11:59,,,,,,FERNSIDE PLACE                  ,SEAGIRT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3821008,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,12:00,BROOKLYN,11210,40.62994,-73.94646,"(40.62994, -73.94646)",AURELIA COURT                   ,EAST 31 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821721,PASSENGER VEHICLE,PICK-UP TRUCK,,,
01/01/2018,12:00,QUEENS,11369,40.763813,-73.88002,"(40.763813, -73.88002)",,,89-01     ASTORIA BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3823779,PASSENGER VEHICLE,,,,
01/01/2018,12:00,,,40.857903,-73.86468,"(40.857903, -73.86468)",PELHAM PARKWAY NORTH            ,WILLIAMSBRIDGE ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,,,,3822098,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,12:00,MANHATTAN,10012,40.72409,-73.99614,"(40.72409, -73.99614)",,,285       LAFAYETTE STREET              ,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3819089,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,12:10,QUEENS,11354,40.763073,-73.816345,"(40.763073, -73.816345)",,,40-07     149 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3820645,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,12:15,,,40.669098,-73.93666,"(40.669098, -73.93666)",TROY AVENUE                     ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3819171,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,12:20,BROOKLYN,11223,40.609253,-73.96905,"(40.609253, -73.96905)",EAST 5 STREET                   ,AVENUE P,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3839393,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
01/01/2018,12:20,,,40.75834,-73.95775,"(40.75834, -73.95775)",QUEENSBORO BRIDGE LOWER ROADWAY ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3820838,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,12:24,MANHATTAN,10022,40.764214,-73.97096,"(40.764214, -73.97096)",MADISON AVENUE                  ,EAST 60 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3824558,SPORT UTILITY / STATION WAGON,TAXI,,,
01/01/2018,12:25,BROOKLYN,11237,40.714207,-73.92817,"(40.714207, -73.92817)",METROPOLITAN AVENUE             ,STEWART AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3819043,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,12:30,BRONX,10475,40.885952,-73.8279,"(40.885952, -73.8279)",BOSTON ROAD                     ,CONNER STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3822309,PASSENGER VEHICLE,,,,
01/01/2018,12:35,,,40.699955,-73.98682,"(40.699955, -73.98682)",JAY STREET                      ,SANDS STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3818796,SPORT UTILITY / STATION WAGON,TAXI,,,
01/01/2018,12:42,QUEENS,11208,40.66704,-73.85647,"(40.66704, -73.85647)",78 STREET                       ,151 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3818850,PASSENGER VEHICLE,,,,
01/01/2018,12:50,QUEENS,11428,40.722363,-73.736885,"(40.722363, -73.736885)",,,93-06     SPRINGFIELD BOULEVARD         ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3818787,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,12:55,,,40.767963,-73.91169,"(40.767963, -73.91169)",STEINWAY STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3820670,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,13:00,BROOKLYN,11220,40.635685,-74.012955,"(40.635685, -74.012955)",62 STREET                       ,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3819252,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,13:00,MANHATTAN,10019,40.76739,-73.99043,"(40.76739, -73.99043)",,,515       WEST 54 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3818999,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,13:00,QUEENS,11420,40.68225,-73.81517,"(40.68225, -73.81517)",111 AVENUE                      ,126 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3818795,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,13:00,,,40.743206,-73.979965,"(40.743206, -73.979965)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3821213,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,13:02,BROOKLYN,11228,40.614063,-74.01393,"(40.614063, -74.01393)",86 STREET                       ,13 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3826101,PASSENGER VEHICLE,,,,
01/01/2018,13:10,,,40.713444,-73.99854,"(40.713444, -73.99854)",PARK ROW                        ,,,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,,,,,3819088,PASSENGER VEHICLE,,,,
01/01/2018,13:15,BROOKLYN,11211,40.71224,-73.957146,"(40.71224, -73.957146)",HAVEMEYER STREET                ,SOUTH 1 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3819044,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,13:15,,,40.679718,-73.773476,"(40.679718, -73.773476)",BEDELL STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590187,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,13:20,,,40.787308,-73.80509,"(40.787308, -73.80509)",157 STREET                      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3820646,PASSENGER VEHICLE,,,,
01/01/2018,13:22,,,,,,PELHAM PARKWAY SOUTH            ,STILLWELL AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,,,,,3821440,SPORT UTILITY / STATION WAGON,TAXI,,,
01/01/2018,13:29,BROOKLYN,11209,40.6156,-74.02484,"(40.6156, -74.02484)",BATTERY AVENUE                  ,92 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3821414,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,13:30,BRONX,10463,40.883194,-73.9143,"(40.883194, -73.9143)",WEST 231 STREET                 ,FAIRFIELD AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,3821057,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
01/01/2018,13:30,BROOKLYN,11218,40.637135,-73.97621,"(40.637135, -73.97621)",,,607       EAST 3 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3822512,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,13:30,BROOKLYN,11224,40.57284,-73.99937,"(40.57284, -73.99937)",,,3309      SURF AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3818945,PASSENGER VEHICLE,,,,
01/01/2018,13:30,QUEENS,11372,40.747734,-73.883,"(40.747734, -73.883)",83 STREET                       ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3821647,PASSENGER VEHICLE,,,,
01/01/2018,13:30,QUEENS,11422,40.665257,-73.73926,"(40.665257, -73.73926)",SOUTH CONDUIT AVENUE            ,MEMPHIS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3820539,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,13:30,,,,,,BOWERY                          ,EAST BROADWAY,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,3822720,PASSENGER VEHICLE,,,,
01/01/2018,13:43,QUEENS,11361,40.757725,-73.779274,"(40.757725, -73.779274)",204 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3818806,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,13:45,QUEENS,11355,40.756355,-73.82578,"(40.756355, -73.82578)",MAPLE AVENUE                    ,KISSENA BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3820763,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,13:48,,,40.628803,-73.97404,"(40.628803, -73.97404)",SETON PLACE                     ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3818808,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,13:50,BRONX,10451,40.822838,-73.928764,"(40.822838, -73.928764)",RIVER AVENUE                    ,EAST 151 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3821224,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,13:50,BROOKLYN,11207,40.65892,-73.889824,"(40.65892, -73.889824)",NEW JERSEY AVENUE               ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,,,,,,3820853,,,,,
01/01/2018,13:50,,,40.84211,-73.82557,"(40.84211, -73.82557)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821992,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,13:54,MANHATTAN,10022,40.762226,-73.96819,"(40.762226, -73.96819)",EAST 59 STREET                  ,LEXINGTON AVENUE,,2,0,2,0,0,0,0,0,Glare,,,,,3820904,PK,,,,
01/01/2018,13:59,QUEENS,11358,40.752277,-73.78697,"(40.752277, -73.78697)",47 AVENUE                       ,194 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3818807,PASSENGER VEHICLE,,,,
01/01/2018,14:00,BROOKLYN,11216,40.681953,-73.94864,"(40.681953, -73.94864)",,,119       HALSEY STREET                 ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3822073,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,14:00,BROOKLYN,11231,40.673298,-74.00835,"(40.673298, -74.00835)",COLUMBIA STREET                 ,BAY STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3820552,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,14:00,QUEENS,11377,40.748993,-73.89687,"(40.748993, -73.89687)",BROADWAY                        ,69 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3825433,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,14:00,,,40.71071,-73.793045,"(40.71071, -73.793045)",169 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3824946,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,14:15,BROOKLYN,11224,40.5787,-73.98734,"(40.5787, -73.98734)",NEPTUNE AVENUE                  ,WEST 20 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3820780,SPORT UTILITY / STATION WAGON,CONV,,,
01/01/2018,14:15,QUEENS,11354,,,,,,138-20    39 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3820764,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
